pc4,track_count,shape_area,res_bldg_area,street_length,motorway_length,res_bldg_fac,no2_avg,nox_avg,pm25_avg,pm10_avg,dn_1,dn_2,dn_3,dn_4,dn_5,dn_6,landuse_idx
9162.000000000000000,,60883800.686433241000000,24503.0234751574,126606.813087494,5926.28015645095,0.000402455549734059,1.66579308216306,2.6484267188465,2.81199671687752,4.751841261033,0.975157619404807,0.0112755823775688,0.00610990955874903,0.00365009538823379,0.00132341467355222,0.002483379951209,0.0870804865442067
9163.000000000000000,,62932945.806206346000000,57343.7968163621,101556.329558135,6353.92589960212,0.000911188822988593,0.948195862860315,1.60819437114954,1.69182598363922,2.8375098531018,0.980389118461727,0.0100346196028513,0.00547945852535145,0.00251219690476134,0.00130967412121926,0.000274933737810205,0.0973357228713482
5124.000000000000000,,14012931.521634828000000,95559.4698740058,84456.1022283555,15401.0026017711,0.00681937749616986,14.6263994361518,21.4768307181284,12.6390000201284,19.3079083384219,0.136033312532631,0.293678793188073,0.22600891316543,0.170571783775458,0.0921729278441634,0.0815342710868042,0.247181900921503
3821.000000000000000,,3118932.064690162400000,8461.82785287398,36849.5510248613,42782.1871955587,0.00271305295446202,19.2167887618873,21.5401362730225,12.0875678845537,17.9159347109408,0,0,0.000897743183219399,0.0978996526927232,0.368949408282843,0.532253197360315,0.61309234697435
9904.000000000000000,,3388906.910957622800000,16236.5506386114,7883.55595155498,1791.31079048218,0.00479108782425168,11.0109823905092,13.0923583115074,11.0640276879064,16.4650286245577,0.908958682694958,0.07284614244301,0.0176368087368281,0.0005583674750422,0,0,0.162995172565681
9688.000000000000000,,93071881.898045212000000,43518.6743467165,89446.7452035872,0,0.000467581330249544,1.91782321596202,2.59921031989078,2.24446330057327,3.33846482472116,0.997382871371942,0.00212471041667685,0.000454495639664564,3.77305197424213e-005,1.93408500572359e-007,0,0.0566906822615512
2273.000000000000000,,1280384.167240869000000,152670.064509241,52318.4063814963,7099.58247526496,0.119237701008311,30.543541399162,48.4102407439161,12.6610000193758,19.9140000304754,0,0.187335900260727,0.375392682604027,0.20183065689879,0.150681172733176,0.0847595890336316,0.794333927447456
5435.000000000000000,,5678097.084886233300000,33620.1772335809,41204.5206733799,3570.32136796666,0.00592102895229987,15.4520359556607,21.9400058993963,12.3640000194397,18.4810000290574,0.250032735639797,0.340904355416564,0.19628058532679,0.127632531741503,0.050397963475433,0.0347518299722009,0.285394056581601
5507.000000000000000,,9948108.105676271000000,132200.377748796,90398.0609153692,14955.3013194153,0.0132889968971451,14.0430160848415,21.1481510314174,12.3954510840586,18.9642711092478,0.0123078077728229,0.11988077939609,0.358103226302176,0.385850868599481,0.11027362278265,0.0135836967548391,0.484766983502518
5508.000000000000000,,2293792.619735161800000,354344.906880169,70028.1334402958,9096.1898774911,0.15447992282802,20.5563041083191,23.4952259616789,12.2604767629714,18.9068294660137,0.130159549592579,0.523627694266471,0.189677589298752,0.0816366348022244,0.0457949669655648,0.029103566681578,0.589320523594896
3295.000000000000000,,18649241.664786626000000,262041.494918378,125494.079232392,19113.7087400043,0.0140510536368438,17.7091615447926,26.6592798960085,12.2845137910607,18.8056157420352,0.0602611126336224,0.227976529011305,0.354442948899386,0.206833468114904,0.0799378208154335,0.0705481220937463,0.583447606954437
8245.000000000000000,,11035669.276396394000000,165743.897908652,96622.3870393418,11265.6478191723,0.0150189257903146,12.8503752144826,19.6481564360995,11.2828980754484,17.2060135287859,0.0891291661035701,0.405530152850702,0.274494302113593,0.122545643789609,0.064449204686369,0.0438515319376163,0.576131142427789
1768.000000000000000,,8828616.878226038100000,56038.8155786041,36297.8509767394,7488.79155733821,0.00634740598120327,9.27360370068643,13.780936824912,9.969173670305,16.0532708260223,0.700993518744513,0.157696568291069,0.0780801817389834,0.0353198070885583,0.0194674730448431,0.00844245253385464,0.280306922780353
1791.000000000000000,,28769489.079116166000000,250238.916016127,211020.068199199,12027.8206404293,0.00869806604239545,4.73366501761883,8.60013275197091,7.53991324096123,12.8417545440228,0.749007626303491,0.115178705418241,0.0708819369181525,0.03710218150289,0.0191331327036633,0.00869641855914189,0.383843338704868
7383.000000000000000,,26324334.652854566000000,117853.658922538,97796.2803552586,16300.6881205339,0.00447698528668258,13.5089378086091,19.8472405330669,12.2445003948057,18.0349517449548,0.676360613586957,0.197118674644033,0.0697822847371416,0.0276311651490809,0.0153753112548962,0.0137319521427174,0.290695818277197
5555.000000000000000,,4995606.697773688500000,125384.911614647,60653.1427508244,5995.14678152773,0.0250990358529475,13.796338551473,22.2374400270956,12.0920000195382,18.5828075652226,0.142015973746273,0.162392672576047,0.235195767351018,0.180443206063955,0.180236816423317,0.0997155654551883,0.863465211622614
9354.000000000000000,,22405569.993866727000000,165077.176473406,73543.1724644008,20335.0771133066,0.00736768475511196,9.87276236275189,11.8771588059565,10.9186352336041,16.260833504743,0.770007865233827,0.112760905749042,0.0595270499294642,0.0329979937455644,0.0154442522036156,0.00926193452824674,0.236748658090455
8566.000000000000000,,18960554.665546328000000,44192.4164337515,55370.8668950107,1973.93100016521,0.00233075546645556,5.67438684417249,11.1631358766324,7.38626012374582,11.2624094788261,0.951443905657572,0.0274533886694068,0.0136696032773521,0.00480561274261122,0.0025574976810738,6.99934040752162e-005,0.134413612604979
6676.000000000000000,,1825628.493093114800000,7246.22956061643,4240.13894628079,5770.94222901468,0.0039691698437174,17.3967909398077,26.0000000402301,12.386000019165,18.3110000283329,0.132392762774256,0.376057872471928,0.238436299982161,0.127936341850742,0.0722089143366872,0.0529678101315392,0.278081397167706
8534.000000000000000,,1539864.414353423500000,5862.04764099605,6865.38276564164,6820.56179948982,0.00380685960812821,11.4011356156895,13.6998583958371,10.9410000156366,16.6590000238087,0.0310287178191948,0.32277210650615,0.170304068768336,0.259972520774672,0.114645603877765,0.101276983683065,0.144408526780489
7906.000000000000000,,1438103.517331207600000,169689.953726797,41339.1887792299,10452.0563530203,0.117995646128244,16.4028942677524,13.2487160886472,11.9738985249998,17.2877466071995,0,0.17703871587247,0.346770601794652,0.203580907931791,0.155521677358893,0.117088098485208,0.768243743168521
1127.000000000000000,,4105069.454319086900000,42499.2597013131,33753.1705948581,2724.52168233898,0.0103528722654371,15.8383092145531,35.6072433587261,11.1910654045054,16.5585415129965,0.00515813448863479,0.828805403760937,0.0768237054573895,0.0416670144240557,0.0281573688684304,0.0193883744852998,0.463516111138896
1135.000000000000000,,11165368.637760570000000,221366.596707783,82073.9456784623,12379.8967841492,0.0198261789547311,7.61853242251919,16.7214463194467,6.81766578449443,10.1952076001745,0.661209722052954,0.111829946825058,0.100104195568581,0.0536298032310645,0.049080830977219,0.0241455028231421,0.620585701352172
3088.000000000000000,,2121350.345407716500000,601.302451094612,44059.5813597239,8395.38046834566,0.000283452684935474,24.8870467813149,32.6771720387165,12.5438968620691,19.0732078124917,0,0,0,0.00295136854120831,0.0888040991508506,0.908244533864826,0.138481163893567
9248.000000000000000,,16128822.412855098000000,63434.5373446497,55521.0436257179,14124.4397972235,0.00393299248518544,8.9848109576202,11.5649980143908,10.9358451833718,16.3520531113063,0.816161923238404,0.0936170235271116,0.0447088837654878,0.0238215256605235,0.0136706369960425,0.00802000820614646,0.127563344689725
9911.000000000000000,,4112121.910882872500000,21950.4888436663,8719.07460144924,5758.28036387333,0.00533799564297294,10.5495492177684,13.0071821040334,11.0531298784204,16.4229164896526,0.748416455674653,0.11774708583166,0.0728607369142738,0.0371784238683586,0.0198757099832765,0.00392158907971797,0.154330200469231
4715.000000000000000,,19957932.544978779000000,210539.329072541,194346.915130905,15739.1215176558,0.0105491552593463,14.254433216611,20.4482143659659,12.6827544426796,19.5452317442591,0.447510716108035,0.237566151073101,0.138801825586117,0.0853801331045982,0.0447336370703345,0.0460075386538424,0.506509540788966
4726.000000000000000,,8401375.540900532200000,83720.4200613793,41001.7196530327,12944.4758256894,0.00996508484280962,15.0576120582646,22.8156619166597,12.5565594770286,19.4655847385134,0.334097935904195,0.222783042763528,0.15761106843952,0.115305318197752,0.0876111477631021,0.0825914885278082,0.420524255092495
1652.000000000000000,,6532652.135321296800000,30172.9021478602,13984.0449181982,5752.20484235604,0.00461878292657263,10.4186333456185,16.0536866896833,10.2593642188081,15.9142214537811,0.611295128493913,0.239340113502442,0.0814112783863163,0.035810532759758,0.0206729706618393,0.0114699776538604,0.194478887539029
8842.000000000000000,,6072027.203571090500000,35727.0895956963,21699.8882034532,4676.3914752957,0.00588388167541219,8.43514245328661,10.3485969148916,10.2934248462778,16.2143202691866,0.021717859854926,0.68741872747567,0.200561501127261,0.053797164256592,0.0236207676025476,0.012883981071693,0.231286849680832
4771.000000000000000,,7969968.462059941100000,89889.4633548147,35944.9564266149,8691.40099644728,0.011278521838916,15.2318262540839,22.9179895720232,12.7125065559784,19.307689512569,0.0583371389948164,0.405572567987533,0.279908619586613,0.124144182302761,0.0770387767692833,0.0549987159418798,0.226837097360188
3172.000000000000000,,3794925.369807371400000,20810.0062265305,41496.6162296861,0,0.00548364044049352,23.3913503252988,34.2176075835515,12.3915258424679,19.2786335555088,0.422495990935064,0.464088733552135,0.0738169458233586,0.0281743370815757,0.0104578280475413,0.000966166120080707,0.517606778009599
9164.000000000000000,,127714780.22117972000000,37796.2064066098,133367.439690148,1368.67782940847,0.00029594230472897,0.914760995014807,1.50859788902265,1.54681547065418,2.62191220641648,0.997476331607716,0.0015225079097851,0.000719227054324816,0.000186931695049995,9.50030792868229e-005,0,0.0456855005615034
6732.000000000000000,,41736675.928163730000000,155885.082015932,127226.897065758,8856.62116006456,0.00373496639464624,9.76633041535029,19.5756214406219,11.6090794079335,17.4055730786295,0.841146666890364,0.0886720127598606,0.040142922452742,0.0174829501963899,0.00801175415249472,0.0045436950711185,0.208200919395837
6902.000000000000000,,5440134.291829723900000,46247.3655375548,48468.6065423966,13904.7791423785,0.00850114409988215,18.0972485269774,24.5818430807567,12.7099069479328,18.5316624390657,0.0380831950397401,0.0993569267743299,0.195425354484658,0.218167568090804,0.194719616982607,0.254247340172232,0.729218557104826
3989.000000000000000,,203322.340286813730000,604.734046793543,772.78428179929,0,0.00297426267049889,18.3240013802062,26.1934417873495,12.2229479878054,18.3033507052666,0.9047303449111,0.0952696566321692,0,0,0,0,0.411055252709639
7224.000000000000000,,1674072.056609540000000,5568.5574789308,6663.0769053942,2575.55567360988,0.00332635471510627,14.4759192009428,21.1315975745664,12.2750000187857,18.1520000277799,0.748909723414665,0.14001234496035,0.0668023467894044,0.0289219519783519,0.00888866616648256,0.00646496822115224,0.123255261981687
5692.000000000000000,,4169039.171902286800000,34652.3520538943,61656.6528638609,22507.4460449827,0.00831183172550592,19.3506192228198,25.6125804966377,12.4640000199083,18.9498150253958,0,0.00632656687864841,0.121964405129982,0.227031279340458,0.344522266661047,0.30015548358713,0.65239489709342
9036.000000000000000,,13471357.261413762000000,136809.845796416,60152.3013770043,1754.17620533167,0.0101556096495401,9.39383636498814,10.7072098991859,10.4307605435797,16.3832528021519,0.178000423299476,0.233040031300271,0.230263148593173,0.131177146275399,0.202633760041061,0.0248854918721322,0.391128115932994
3445.000000000000000,,2551411.089449234800000,118296.551568793,34079.2518999223,3640.33478228112,0.0463651475287463,17.5526908237966,24.1214817038525,12.2030372088643,18.2399874589138,0,0.101733446442822,0.381956845552582,0.269467102147733,0.136093187806898,0.110749419579983,0.909016851995613
3448.000000000000000,,3763732.467265916500000,215265.399309255,60762.1451097242,16660.2095374032,0.0571946601363061,19.3706394494053,23.662073897592,12.3282102459765,18.5558710150825,0,0.0041182523292522,0.185867504923742,0.143405223267924,0.261663291220839,0.404945729791684,0.948730026660684
6163.000000000000000,,5226737.612651465500000,258984.263629558,93710.164304378,10890.5018306104,0.0495498880607052,20.4027046360416,23.9579337930378,11.591367397965,17.8684948680836,0,0,0.121231585710004,0.219794860782778,0.23446896124671,0.424504593912489,0.677982503862878
6166.000000000000000,,1968407.782274856200000,197200.677484141,37801.8426930338,5943.44968574933,0.100182837753384,20.082752031433,23.3297708165835,11.697446425041,18.0855214687093,0.00342177201356841,0.151119738773738,0.519882921961084,0.152074150536365,0.0890366578129779,0.0844647605555396,0.952306912273564
2065.000000000000000,,2889042.864616428500000,17023.6358162623,24083.8470723443,9300.95318336801,0.00589248294816232,18.4923928168327,30.506084784419,11.3015699430338,17.6809242539997,0,0,0.0101645366086049,0.395941590029926,0.235756120086335,0.358137754768564,0.409666517272997
3118.000000000000000,,1468853.292980477900000,63603.6658445578,36676.456151145,14245.2431333028,0.0433015782777723,34.088168578824,62.7651444703511,13.1410000203725,20.5550000318664,0,0.0507478911305048,0.485357321941626,0.248070553085399,0.121034131729645,0.0947901036631199,0.941249982862204
6763.000000000000000,,3260.867035769931600,0,0,0,0,15.6660000227512,23.8250000346002,12.3080000178745,18.162000026376,0,1.00000000145226,0,0,0,0,8.50898716841809e-014
6974.000000000000000,,7354319.028705822300000,28873.4277734544,42285.6824971305,7302.0355430653,0.00392605048281886,14.0044738600418,21.0250416102089,12.3058717884757,18.1520000277276,0.520928740727086,0.177684429159447,0.128828355052733,0.086779680587408,0.0462203841718643,0.039558411828986,0.212715529102959
6975.000000000000000,,7075963.455665525000000,19034.7512669134,8428.32210234916,8618.89075277558,0.00269005788203623,13.6425481748496,19.9910377722209,12.2120028619651,18.0360000274185,0.780162450124222,0.137484722112133,0.0545114592408529,0.0191786219790774,0.00754179647439319,0.00112095158953006,0.0683639225423622
7134.000000000000000,,15293713.438572576000000,72968.6258131376,68440.0342413924,8316.32597821616,0.00477115163078065,13.1236816476436,19.5833552060291,12.3926298505885,18.0396749709394,0.625506651238064,0.203296625831287,0.0975146864823737,0.0446448874529494,0.0184251899578532,0.0106119605702227,0.185947609596711
2771.000000000000000,7,17343629.073635239000000,425881.669786395,171658.735362323,26870.0646820167,0.0245555107283628,17.0489733780685,28.1496423999101,12.0957614781908,18.4843996829756,0.394174897135263,0.326310874729875,0.135527616402451,0.0732296623853674,0.0394891404180353,0.0312678104607987,0.606122019851129
1746.000000000000000,1,10471975.700165706000000,77926.5926325541,61506.8558791013,4810.40333748467,0.00744144131573195,10.2124954042516,14.4394378541633,10.0469896007904,16.3348508351922,0.410024647511301,0.247754411203635,0.16495514273989,0.0903700445557515,0.048337249069798,0.0385585063673115,0.331267492770105
7894.000000000000000,2,13862811.089771917000000,125749.791662806,82039.8114976578,12469.934286348,0.00907101675471759,6.9104565890475,7.56790224210848,6.93161317184681,10.2339400461331,0.803502617513708,0.0722752007679061,0.0533821032847484,0.0372557869130393,0.0188435134648398,0.0147407794917198,0.48333943402868
1946.000000000000000,,621541.487648058100000,72598.8996453235,27460.9283755334,2831.23461286217,0.116804591629179,23.2351357413984,32.4606567646255,12.5649557791624,19.6285734176553,0,0.142702558424391,0.456826183425508,0.183839479142451,0.118906049002975,0.0977257314865668,0.81324713358422
8095.000000000000000,,6706623.857944329300000,44481.2695489178,33654.3752267094,24846.8147364281,0.00663243839092415,10.1371914142443,16.4030135252416,11.69951339296,17.2611178699893,0.107582104468845,0.23130528515398,0.285471692448234,0.180794999228307,0.0933728584002849,0.101473061784154,0.295590204211176
6957.000000000000000,,11506543.218579337000000,41828.3761558901,116832.974587409,6178.29890761743,0.00363518177104231,11.2969673130751,22.9292849091773,12.155974151675,17.9525409094122,0.854223968850187,0.0661762687930566,0.0374211334408756,0.0217594602770691,0.0112175304485082,0.00920163971890981,0.186484983104923
1448.000000000000000,8,3584076.057628910500000,412555.162319291,77695.0505422897,19743.099149371,0.115107814590358,18.1296792744538,25.6510215507516,12.403941621874,18.4370534452796,0,0.152699703649912,0.321767935368671,0.204159529989536,0.173175863559647,0.148196968912693,0.927252432401761
1966.000000000000000,4,655988.380427932950000,91948.8027075995,24449.4395842789,2578.13059712658,0.140168340554473,22.0944718784218,29.0314803428179,12.5494963221529,19.0881108018323,0,0.0245240566323439,0.49606446001916,0.273991304977873,0.122729933298197,0.082690246551379,0.614588736674316
2181.000000000000000,,4151768.443146300500000,240001.916414486,66679.2839180529,4669.64272212789,0.0578071536746416,16.5508315370909,23.6001188365082,12.1325437144929,18.6594169381432,0,0.394434046503117,0.315103774285981,0.110886729599714,0.124084663272287,0.0554907878433014,0.950125650422524
2182.000000000000000,,9620114.039248723500000,329966.012609551,83291.0879909389,10796.5941057517,0.0342995947099312,14.2135375403454,22.6683983056063,11.7506487252554,18.2569888031591,0,0.336326640442743,0.338283831387839,0.158163810339544,0.0897320076223391,0.0774937117128301,0.788981980273262
5143.000000000000000,,2666957.764831433500000,153304.346590942,48746.1849309007,4490.67878784381,0.0574828550390004,18.6856525717911,22.5768250690114,12.4430000196458,19.2198427830223,0.229077336911394,0.402254295517352,0.222906045069018,0.0792708863122722,0.0402771513421587,0.0262142864266678,0.964314908947457
3543.000000000000000,,3857445.160291759800000,227151.209699108,90714.2403172341,37797.2460019174,0.0588864391482178,24.5486268051124,30.3834155251524,12.5602075961408,18.4513818614009,0,0.151207535206339,0.227174705115229,0.284801594316508,0.1402480113923,0.196568155499008,0.80702958712342
5133.000000000000000,,17290177.924630936000000,135923.627389726,81324.7984219792,13796.5136411819,0.00786132033934101,14.2772996331715,22.0300844363258,12.8799857835546,19.6729992583335,0.546410050676929,0.188091612612791,0.108478987217192,0.0706402048597647,0.0431715816304397,0.0432075646004731,0.333297297875166
8386.000000000000000,,10773635.137158783000000,9434.15602744021,73282.860327489,6880.28726890842,0.000875670644804126,6.72040679093674,12.0195589414722,11.0573728322168,16.4542437808153,0.850972435991298,0.0747295470133352,0.0370622084189805,0.0209087315121968,0.01180226981169,0.00452480867431068,0.0587814521180726
1965.000000000000000,2,1079609.850414338500000,185166.238251666,35001.7421332427,4949.96259775965,0.171512179312371,20.4611319669335,29.0300350147332,12.5675628926629,19.7197181069138,0,0.0531246532803793,0.425970039501313,0.293963587509132,0.140487112889991,0.086454608298034,0.595128682377327
8315.000000000000000,1,39261463.285660870000000,88273.8955098618,110052.175764854,27563.378899074,0.00224835979412162,10.2508777648155,13.8556883744273,11.2093305391169,16.8613935541219,0.821458068126404,0.0891347843358876,0.0452422160613383,0.023582078360524,0.0124381950539357,0.00814465950551262,0.137782319764679
5553.000000000000000,,5450494.653468567900000,75746.7227853055,51250.5671511334,2394.96543878889,0.0138972199040874,13.000872916464,22.2070612621854,12.0982481095058,18.5878610174137,0.180123236434586,0.684228074867515,0.0879516907301965,0.0269937281746952,0.0134387685754095,0.00726450283122138,0.522653950214009
8613.000000000000000,,2644646.589258383500000,2174.5981337456,1276.6434187948,0,0.000822264170410538,10.476268348234,11.9571242749874,10.2581815735737,16.4017184632836,0.988992263725745,0.00944948165479418,0.00155825603402332,0,0,0,0.0235199945768975
8012.000000000000000,5,1049947.363808037700000,42248.1717024305,36064.1023534213,4484.29933859177,0.0402383711400553,20.8158065376442,16.0760099834682,12.1730000179414,17.4710000257499,0,0,0.00360678594082106,0.401821774211676,0.342617442522909,0.251953998798464,0.786642458969948
2571.000000000000000,6,663438.108748350410000,126664.39603267,43167.5801490875,10490.5119797445,0.190921194249207,30.4281990010816,41.4633555236641,12.476345993143,20.195146198244,0.0431769622405281,0.094557057267846,0.1587524520676,0.177533875178237,0.204226794422906,0.321752860353444,0.524796612750886
9906.000000000000000,,6388433.176255647100000,44963.1592789105,29532.6501058159,1634.56435472932,0.00703821391542896,8.72270722985665,10.7947923714489,10.4979479420598,15.7233258607332,0.879492277370698,0.0722738173722472,0.0315825381839608,0.0119116015463019,0.00465745464045155,8.23122306272315e-005,0.271344900976
7532.000000000000000,1,9996704.429942278200000,203342.501913324,78075.0945387299,9198.60760493943,0.0203409536951267,16.0396532947128,19.172729282729,12.1553599257769,17.6334132036392,0.442113925042415,0.253380796046581,0.141542619052914,0.0710615510886701,0.0707311978338162,0.0211699124331442,0.654279874537335
8636.000000000000000,,5130612.034111804300000,11911.5458436487,10773.4256995914,4214.86991443325,0.00232166177533063,9.40771173200588,12.1886368580431,10.4225233498866,16.1112744856104,0.741856536786408,0.137745244760198,0.0658363267480336,0.0315274685028652,0.0158741638831611,0.00716026071547981,0.109277982191116
9245.000000000000000,,21495413.166602775000000,108382.424527354,35173.2198974989,23527.0780078501,0.00504211869236115,9.83129278061999,12.1441080731438,10.8479246999529,16.3417112447896,0.70998922614912,0.140675668989671,0.0755264236218736,0.0380363901359329,0.019577688799768,0.0161946037035459,0.236164091661551
3532.000000000000000,2,658600.497813772640000,119737.027749404,25519.8746123781,5917.3879112786,0.181805249383916,27.5040009345539,31.3547019387173,12.6579557950109,18.5419588781441,0,0,0,0.00258123096724518,0.295312303146898,0.702106467415653,0.550504579607623
9945.000000000000000,,12908703.187325867000000,102345.881012921,40572.7134171949,8341.51219044958,0.00792844017928983,10.1485833067152,12.1331658988003,11.451833789225,16.8957083569988,0.658713160153675,0.180533070909729,0.101541515910737,0.0380259114007325,0.0132570564177301,0.00792928656883639,0.39211629827251
6165.000000000000000,4,1025105.445808221700000,155569.263978235,24535.7101454046,1895.55273995086,0.151759279608138,21.8748593208419,23.3190979672766,11.7200000193848,18.1350000299952,0,0,0.5592604116806,0.344552618279618,0.0534768754519497,0.0427100962418286,0.449714433308021
6211.000000000000000,19,2151954.095301932200000,256017.552161283,71241.8733768228,11518.6334224392,0.118969801781651,23.7132337454617,23.8718038615341,11.697029607388,18.3636599778288,0.0019981838875595,0.218906929380062,0.246373313111436,0.290891569183284,0.139923206863203,0.101906799240446,0.798956633520897
9832.000000000000000,,9822076.632845133500000,42331.4718671662,14520.02505228,8429.86464388545,0.0043098291175625,10.0884099090828,12.260167976358,10.8626430769676,16.1874330499793,0.657529125949494,0.216318923644896,0.0750265192161183,0.0352110582651911,0.0112964117240221,0.00461796257336534,0.152791591297257
4471.000000000000000,,33968222.576750845000000,107090.048140845,82751.8019789653,18172.7103931385,0.00315265386344182,13.4720402445066,19.4123204284137,11.8056731378728,18.3264604420968,0.807902263026248,0.11967118663203,0.0415140247480239,0.0196131870088523,0.00888261998074908,0.00241672019515917,0.21197597222728
1175.000000000000000,,8605027.356036063300000,43513.826355511,44344.2733372987,47423.3255451926,0.00505679117045315,20.271673968687,32.5630230865489,11.5073397008748,17.7003464795515,0,0,0.0197250644376032,0.343012165238295,0.314581231054388,0.322681540769449,0.594480030077042
